"","overall_transformed","age_tran","wage_tran","international_reputation","is_sub","Top_Club","value_tran","release_tran"
"2952",15026.9366242451,6.89742513781528,1.6e+07,1,1,"other",1.21e+10,4.84e+10
"2953",15691.0232102274,7.27079286900546,9e+06,1,1,"other",1.21e+10,3.61e+10
"2954",30630.6439676987,7.08628242288099,2.116e+09,1,0,"other",5.625e+13,2.4964e+14
"2955",25004.6851532663,7.45123163898525,3.6e+07,1,0,"other",1.21e+12,3.24e+12
"2956",12536.2724666846,6.30150451067143,1e+06,1,1,"other",6.4e+09,3.0276e+10
"2957",19266.0021327151,6.30150451067143,1e+06,1,1,"other",2.25625e+11,9.72196e+11
"2958",25896.305974114,6.7039137219579,9e+06,1,1,"other",2.89e+12,1.089e+13
"2959",33695.9527419033,7.62784626614106,9.61e+08,1,1,"other",1.1025e+14,3.4596e+14
"2960",23275.8444024818,8.30023899891754,1e+06,1,1,"other",3.6e+11,6.561e+11
"2961",13134.3330541525,6.30150451067143,4e+06,1,1,"other",1.21e+10,7.5625e+10
"2962",33695.9527419033,7.9704767893106,9.61e+08,1,0,"other",7.225e+13,2.8224e+14
"2963",27734.48059515,7.80086037616557,6.4e+07,1,1,"other",6.76e+12,1.6e+13
"2964",20816.9605262596,8.13688012439014,1e+06,1,0,"other",1.225e+11,1.91844e+11
"2965",27734.48059515,8.30023899891754,1e+06,1,1,"other",3.61e+12,1.681e+13
"2966",20816.9605262596,6.50540326910651,4e+06,1,1,"other",3.90625e+11,0
"2967",33695.9527419033,8.13688012439014,5.29e+08,3,0,"other",5.625e+13,0
"2968",18516.6748683181,6.09177543102124,1e+06,1,1,"other",1.6e+11,7.569e+11
"2969",35834.8028181981,7.62784626614106,3.364e+09,1,1,"other",2.25e+14,7.0756e+14
"2970",27734.48059515,7.62784626614106,1e+06,1,1,"other",7.84e+12,3.969e+13
"2971",18516.6748683181,8.30023899891754,1.6e+07,1,1,"other",4e+10,1.225e+11
"2972",24131.2337482305,6.50540326910651,4e+06,1,1,"other",2.56e+12,1.369e+13
"2973",33695.9527419033,6.7039137219579,1e+06,1,0,"other",1.69e+14,9.7344e+14
"2974",41521.2372888664,7.62784626614106,5.29e+08,3,0,"Top_20",1.089e+15,4.69225e+15
"2975",27734.48059515,7.9704767893106,6.25e+08,1,1,"other",4.41e+12,1.6e+13
"2976",26806.2026241036,6.7039137219579,1e+06,1,1,"other",8.41e+12,4.356e+13
"2977",17784.6297377822,6.50540326910651,9e+06,1,1,"other",6.76e+10,2.98116e+11
"2978",13748.7142897823,6.89742513781528,4e+06,1,1,"other",8.1e+09,2.4964e+10
"2979",25004.6851532663,7.27079286900546,1.6e+07,1,1,"other",1e+12,0
"2980",40344.786512142,7.45123163898525,1.444e+09,2,0,"other",1.19025e+15,3.34084e+15
"2981",30630.6439676987,7.80086037616557,2.25e+08,1,0,"other",3.6e+13,1.2996e+14
"2982",28681.2444787277,7.62784626614106,1.024e+09,1,0,"other",1.521e+13,6.084e+13
"2983",14379.5410046167,6.89742513781528,1e+06,1,1,"other",1e+10,2.1025e+10
"2984",40344.786512142,7.45123163898525,1.44e+10,1,0,"other",1.024e+15,3.99424e+15
"2985",16371.9214995691,5.87571073418712,1e+06,1,0,"other",4.41e+10,2.65225e+11
"2986",26806.2026241036,7.9704767893106,1.96e+08,1,0,"other",3.24e+12,9e+12
"2987",24131.2337482305,6.7039137219579,2.5e+07,1,1,"other",1.21e+12,0
"2988",18516.6748683181,8.13688012439014,1e+06,1,1,"other",4e+10,7.29e+10
"2989",23275.8444024818,6.50540326910651,9e+06,1,1,"other",9.025e+11,4e+12
"2990",25004.6851532663,7.62784626614106,2.5e+07,1,1,"other",9.50625e+11,2.56e+12
"2991",23275.8444024818,6.89742513781528,4e+06,1,1,"other",8.55625e+11,4.41e+12
"2992",20816.9605262596,6.09177543102124,1e+06,1,0,"other",5.625e+11,0
"2993",24131.2337482305,6.50540326910651,1.6e+07,1,0,"other",1.44e+12,0
"2994",19266.0021327151,7.08628242288099,4e+06,1,1,"other",1.40625e+11,4.07044e+11
"2995",25896.305974114,7.08628242288099,4e+06,1,1,"other",1.96e+12,6.25e+12
"2996",28681.2444787277,8.46070789930705,1.69e+08,1,1,"other",7.29e+12,0
"2997",17069.7509423732,6.50540326910651,4e+06,1,1,"other",6.25e+10,2.44036e+11
"2998",17784.6297377822,6.30150451067143,1e+06,1,1,"other",7.29e+10,1.53664e+11
"2999",20816.9605262596,6.89742513781528,1e+08,1,1,"Top_30",2.5e+11,9.76144e+11
"3000",32655.2205640584,7.45123163898525,2.116e+09,1,1,"other",1e+14,0
"3001",40344.786512142,7.45123163898525,1.96e+10,2,0,"Top_10",9e+14,3.34084e+15
"3002",27734.48059515,8.7735324353329,9e+06,1,1,"other",1.21e+12,3.24e+12
"3003",26806.2026241036,7.62784626614106,1.21e+08,1,1,"other",4.41e+12,1.849e+13
"3004",21618.8176101031,9.07636242422116,4e+06,1,1,"other",1.96e+10,7.0756e+10
"3005",21618.8176101031,8.30023899891754,1e+06,1,1,"other",1.40625e+11,2.56036e+11
"3006",26806.2026241036,7.62784626614106,1e+06,1,0,"Top_20",4e+12,1.849e+13
"3007",27734.48059515,7.80086037616557,2.5e+07,1,0,"other",6.25e+12,1.089e+13
"3008",28681.2444787277,9.07636242422116,1.21e+08,1,0,"other",9.025e+11,3.24e+12
"3009",17784.6297377822,7.45123163898525,1e+06,1,1,"other",3.24e+10,5.7121e+10
"3010",26806.2026241036,7.27079286900546,4.9e+07,1,1,"other",4.84e+12,1.156e+13
"3011",18516.6748683181,7.80086037616557,4e+06,1,1,"other",4.84e+10,1.12896e+11
"3012",18516.6748683181,6.30150451067143,1e+06,1,1,"other",2.025e+11,7.12336e+11
"3013",26806.2026241036,7.45123163898525,1.6e+07,1,0,"other",5.29e+12,9.61e+12
"3014",22438.4087936718,6.7039137219579,1e+06,1,1,"other",1.21e+12,4.41e+12
"3015",21618.8176101031,8.13688012439014,9e+06,1,0,"other",1.40625e+11,3.37561e+11
"3016",28681.2444787277,7.27079286900546,8.1e+07,1,0,"other",1.521e+13,6.241e+13
"3017",18516.6748683181,7.08628242288099,1e+06,1,1,"other",7.29e+10,2.36196e+11
"3018",24131.2337482305,7.9704767893106,9e+06,1,1,"other",6.4e+11,1e+12
"3019",22438.4087936718,7.45123163898525,1.6e+07,1,0,"other",4.225e+11,9.82081e+11
"3020",20816.9605262596,7.45123163898525,1e+06,1,0,"other",2.25625e+11,5.95984e+11
"3021",17069.7509423732,7.45123163898525,1e+06,1,1,"other",2.25e+10,7.5076e+10
"3022",36933.1175912247,7.9704767893106,3.136e+09,2,0,"Top_10",1.5625e+14,6.5536e+14
"3023",22438.4087936718,8.46070789930705,4e+06,1,0,"other",2.25625e+11,3.52836e+11
"3024",25896.305974114,8.13688012439014,6.4e+07,1,0,"other",7.65625e+11,1.96e+12
"3025",25896.305974114,8.7735324353329,2.5e+07,1,1,"other",2.5e+11,4.9e+11
"3026",28681.2444787277,7.9704767893106,2.5e+07,1,0,"other",7.29e+12,3.136e+13
"3027",17069.7509423732,6.30150451067143,1e+06,1,1,"other",7.29e+10,3.29476e+11
"3028",27734.48059515,9.2243044729329,4e+06,2,0,"other",2.25625e+11,5.776e+11
"3029",34755.7805546427,7.9704767893106,1.225e+09,2,1,"other",8.1e+13,2.3409e+14
"3030",29646.5979860793,7.45123163898525,4.84e+08,1,0,"other",2.401e+13,9.216e+13
"3031",22438.4087936718,6.7039137219579,6.4e+07,1,1,"other",9.50625e+11,4e+12
"3032",25004.6851532663,8.46070789930705,4e+06,1,0,"other",4.55625e+11,8.29921e+11
"3033",20816.9605262596,7.27079286900546,4e+06,1,0,"other",2.5e+11,8.33569e+11
"3034",19266.0021327151,6.89742513781528,1.6e+07,1,1,"other",2.025e+11,0
"3035",17784.6297377822,6.09177543102124,9e+06,1,1,"other",1.05625e+11,5.71536e+11
"3036",20032.7261773365,7.80086037616557,0,1,0,"other",0,0
"3037",19266.0021327151,6.09177543102124,4e+06,1,1,"other",2.75625e+11,1.69e+12
"3038",30630.6439676987,9.07636242422116,1e+08,1,0,"other",3.24e+12,1.156e+13
"3039",15691.0232102274,6.50540326910651,1e+06,1,1,"other",1.69e+10,3.5721e+10
"3040",20816.9605262596,8.61842877960116,4e+06,1,1,"other",5.76e+10,1.04976e+11
"3041",23275.8444024818,8.30023899891754,2.5e+07,1,1,"other",3.6e+11,1.21e+12
"3042",21618.8176101031,7.08628242288099,1e+06,1,1,"other",4.225e+11,1.44e+12
"3043",30630.6439676987,8.30023899891754,1.69e+08,1,1,"other",3.025e+13,6.889e+13
"3044",24131.2337482305,6.89742513781528,2.5e+07,1,1,"other",1.96e+12,9e+12
"3045",38050.8221903919,6.7039137219579,1.1025e+10,1,1,"Top_10",5.29e+14,2.68324e+15
"3046",38050.8221903919,6.89742513781528,6.724e+09,2,1,"Top_20",5.76e+14,0
"3047",18516.6748683181,7.08628242288099,1e+06,1,0,"other",1.05625e+11,2.54016e+11
"3048",18516.6748683181,6.50540326910651,1e+06,1,1,"other",1.80625e+11,1e+12
"3049",15691.0232102274,6.09177543102124,1e+06,1,1,"other",2.89e+10,1.42884e+11
"3050",20032.7261773365,6.30150451067143,1e+06,1,0,"other",3.90625e+11,2.25e+12
"3051",36933.1175912247,6.89742513781528,1.6e+09,1,1,"Top_30",4e+14,1.89225e+15
"3052",23275.8444024818,8.7735324353329,4e+06,1,1,"other",1.05625e+11,3.23761e+11
"3053",27734.48059515,8.61842877960116,2.89e+08,1,1,"other",2.25e+12,5.76e+12
"3054",20032.7261773365,6.89742513781528,4e+06,1,1,"other",2.75625e+11,8.44561e+11
"3055",24131.2337482305,7.45123163898525,9e+06,1,1,"other",7.65625e+11,2.56e+12
"3056",21618.8176101031,7.9704767893106,1e+06,1,1,"other",2.25625e+11,4.74721e+11
"3057",24131.2337482305,8.46070789930705,9e+06,1,0,"other",4.55625e+11,7.12336e+11
"3058",15691.0232102274,7.80086037616557,1e+06,1,1,"other",1e+10,1.7689e+10
"3059",15691.0232102274,6.50540326910651,9e+06,1,1,"other",1.69e+10,6.1009e+10
"3060",16371.9214995691,6.7039137219579,1e+06,1,0,"other",3.24e+10,1.23201e+11
"3061",22438.4087936718,7.27079286900546,1e+06,1,1,"other",5.25625e+11,2.89e+12
"3062",11954.4062473755,6.50540326910651,1e+06,1,1,"other",4.9e+09,2.7556e+10
"3063",25896.305974114,6.89742513781528,9e+06,1,0,"other",2.25e+12,6.76e+12
"3064",30630.6439676987,8.9261396899676,6.4e+07,2,0,"other",7.29e+12,1.681e+13
"3065",23275.8444024818,7.62784626614106,9e+06,1,1,"other",4.9e+11,1.21e+12
"3066",20816.9605262596,7.80086037616557,4e+06,1,1,"other",1.40625e+11,4.67856e+11
"3067",13748.7142897823,6.30150451067143,1e+06,1,1,"other",1.69e+10,8.9401e+10
"3068",22438.4087936718,8.61842877960116,3.6e+07,1,1,"other",1.225e+11,3.34084e+11
"3069",27734.48059515,6.30150451067143,2.89e+08,1,1,"other",1.681e+13,7.396e+13
"3070",25004.6851532663,6.89742513781528,2.5e+07,1,0,"other",1.96e+12,8.41e+12
"3071",22438.4087936718,7.27079286900546,1e+06,1,0,"other",4.55625e+11,9.58441e+11
"3072",25004.6851532663,7.9704767893106,1.6e+07,1,0,"other",6.4e+11,1.96e+12
"3073",23275.8444024818,6.89742513781528,1.6e+07,1,0,"other",1e+12,0
"3074",21618.8176101031,7.45123163898525,9e+06,1,1,"other",3.30625e+11,6.70761e+11
"3075",19266.0021327151,7.45123163898525,1e+06,1,0,"other",9e+10,1.89225e+11
"3076",30630.6439676987,7.80086037616557,1.21e+08,1,0,"other",3.6e+13,1.0404e+14
"3077",14379.5410046167,6.89742513781528,1e+06,1,0,"other",1e+10,3.0625e+10
"3078",25004.6851532663,8.13688012439014,9e+06,1,0,"other",5.625e+11,1.69e+12
"3079",25896.305974114,7.27079286900546,9e+06,1,1,"other",1.44e+12,6.76e+12
"3080",31633.4844321214,8.7735324353329,2.809e+09,2,1,"other",1.6e+13,5.929e+13
"3081",13134.3330541525,6.30150451067143,1e+06,1,1,"other",1e+10,5.6644e+10
"3082",25896.305974114,6.50540326910651,9e+06,1,0,"other",2.56e+12,0
"3083",15691.0232102274,6.09177543102124,1e+06,1,1,"other",4e+10,2.209e+11
"3084",24131.2337482305,8.61842877960116,9e+06,1,0,"other",2.5e+11,3.90625e+11
"3085",25004.6851532663,9.37006240972088,3.6e+07,1,1,"other",3.24e+10,1.56816e+11
"3086",32655.2205640584,6.89742513781528,7.29e+08,1,0,"other",1.1025e+14,5.8564e+14
"3087",27734.48059515,7.62784626614106,1.21e+08,1,1,"other",9e+12,0
"3088",26806.2026241036,7.80086037616557,4.9e+07,1,0,"other",2.56e+12,8.41e+12
"3089",43933.5485468287,8.13688012439014,2.89e+10,4,1,"Top_10",1.89225e+15,5.15524e+15
"3090",22438.4087936718,6.7039137219579,9e+06,1,1,"other",6.4e+11,1.44e+12
"3091",17784.6297377822,6.89742513781528,1e+06,1,1,"other",4.84e+10,1.01761e+11
"3092",22438.4087936718,7.08628242288099,4e+06,1,1,"other",6.80625e+11,1.96e+12
"3093",26806.2026241036,7.08628242288099,1.6e+07,1,0,"other",6.25e+12,1.521e+13
"3094",15691.0232102274,6.30150451067143,2.5e+07,1,1,"other",3.24e+10,2.07025e+11
"3095",21618.8176101031,9.07636242422116,1e+06,1,0,"other",1.96e+10,3.0625e+10
"3096",13748.7142897823,6.09177543102124,1e+06,1,1,"other",1.44e+10,6.5025e+10
"3097",23275.8444024818,6.89742513781528,2.5e+07,1,1,"other",8.55625e+11,2.56e+12
"3098",27734.48059515,8.30023899891754,1.6e+07,1,0,"other",5.29e+12,9.61e+12
"3099",20032.7261773365,6.09177543102124,1e+06,1,1,"other",3.30625e+11,2.89e+12
"3100",21618.8176101031,8.13688012439014,4e+06,1,1,"other",1.40625e+11,2.56036e+11
"3101",21618.8176101031,6.50540326910651,4e+06,1,1,"other",4.9e+11,0
"3102",14379.5410046167,5.87571073418712,1e+06,1,1,"other",1.69e+10,9.5481e+10
"3103",16371.9214995691,7.08628242288099,1e+06,1,1,"other",2.25e+10,4.7524e+10
"3104",21618.8176101031,7.62784626614106,1e+06,1,0,"other",2.5e+11,4.39569e+11
"3105",21618.8176101031,7.9704767893106,1e+06,1,1,"other",2.025e+11,3.16969e+11
"3106",22438.4087936718,7.45123163898525,4e+06,1,0,"other",4.9e+11,1.69e+12
"3107",29646.5979860793,8.46070789930705,4.41e+08,1,0,"other",1.225e+13,4.489e+13
"3108",32655.2205640584,9.07636242422116,1.96e+08,2,0,"other",1.156e+13,4.624e+13
"3109",22438.4087936718,8.13688012439014,9e+06,1,0,"other",2.025e+11,3.16969e+11
"3110",23275.8444024818,7.45123163898525,8.1e+07,1,1,"other",6.4e+11,2.56e+12
"3111",21618.8176101031,7.80086037616557,9e+06,1,1,"other",2.5e+11,7.88544e+11
"3112",24131.2337482305,7.80086037616557,4e+06,1,1,"other",8.1e+11,0
"3113",24131.2337482305,8.13688012439014,0,1,0,"other",0,0
"3114",24131.2337482305,8.46070789930705,2.5e+07,1,0,"other",4.55625e+11,7.70884e+11
"3115",29646.5979860793,7.62784626614106,1.69e+08,1,0,"other",2.5e+13,1.0816e+14
"3116",18516.6748683181,6.7039137219579,1e+06,1,1,"other",1.225e+11,3.75769e+11
"3117",19266.0021327151,6.89742513781528,1e+06,1,1,"other",1.80625e+11,3.79456e+11
"3118",17069.7509423732,6.7039137219579,4e+06,1,1,"other",4.84e+10,1.39876e+11
"3119",23275.8444024818,8.13688012439014,2.5e+07,1,1,"other",4.225e+11,6.60969e+11
"3120",27734.48059515,7.08628242288099,1.69e+08,1,0,"other",7.29e+12,0
"3121",20816.9605262596,8.13688012439014,9e+06,1,1,"other",1.05625e+11,2.54016e+11
"3122",27734.48059515,8.46070789930705,3.6e+07,1,0,"other",4.41e+12,7.84e+12
"3123",25004.6851532663,8.9261396899676,0,1,0,"other",0,0
"3124",18516.6748683181,6.7039137219579,2.5e+07,1,1,"other",2.025e+11,1.21e+12
"3125",17069.7509423732,6.50540326910651,4e+06,1,0,"other",4.41e+10,9.3025e+10
"3126",30630.6439676987,8.46070789930705,4.41e+08,2,1,"other",2.401e+13,7.056e+13
"3127",21618.8176101031,7.27079286900546,4e+06,1,1,"other",4.225e+11,1.21e+12
"3128",17069.7509423732,7.62784626614106,4e+06,1,0,"other",1.96e+10,4.1209e+10
"3129",24131.2337482305,7.62784626614106,1.6e+07,1,1,"other",8.1e+11,1.44e+12
"3130",26806.2026241036,6.89742513781528,1.21e+08,1,0,"other",5.29e+12,3.136e+13
"3131",21618.8176101031,7.45123163898525,4e+06,1,0,"other",2.5e+11,8.33569e+11
"3132",27734.48059515,7.80086037616557,1.96e+08,1,0,"other",7.29e+12,2.116e+13
"3133",23275.8444024818,7.45123163898525,1e+06,1,0,"other",4.9e+11,1.21e+12
"3134",19266.0021327151,6.89742513781528,1e+06,1,0,"other",1.225e+11,6.20944e+11
"3135",26806.2026241036,7.27079286900546,2.56e+08,1,1,"other",4.84e+12,1.521e+13
"3136",23275.8444024818,7.80086037616557,1e+06,1,0,"other",5.625e+11,0
"3137",34755.7805546427,8.30023899891754,7.29e+08,1,0,"other",7.225e+13,3.2041e+14
"3138",20816.9605262596,9.65537998887466,1e+06,1,1,"other",1e+10,1.5625e+10
"3139",25896.305974114,7.80086037616557,1.6e+07,1,0,"other",1e+12,2.25e+12
"3140",20032.7261773365,7.27079286900546,4e+06,1,1,"other",1.80625e+11,4.34281e+11
"3141",27734.48059515,7.27079286900546,1.44e+08,1,0,"other",9.61e+12,3.025e+13
"3142",20816.9605262596,6.09177543102124,4e+06,1,1,"other",6.80625e+11,6.25e+12
"3143",23275.8444024818,7.9704767893106,9e+06,1,1,"other",3.025e+11,8.24464e+11
"3144",26806.2026241036,8.13688012439014,1.225e+09,1,1,"other",2.25e+12,7.84e+12
"3145",22438.4087936718,6.89742513781528,4e+06,1,0,"other",7.225e+11,2.25e+12
"3146",36933.1175912247,7.45123163898525,1.089e+09,2,0,"other",3.61e+14,1.70569e+15
"3147",27734.48059515,8.30023899891754,3.6e+07,1,1,"other",3.61e+12,9e+12
"3148",20032.7261773365,7.45123163898525,9e+06,1,0,"other",1.225e+11,0
"3149",22438.4087936718,6.89742513781528,9e+06,1,0,"other",4.55625e+11,1.21e+12
"3150",26806.2026241036,8.46070789930705,3.6e+07,1,0,"other",2.56e+12,4.41e+12
"3151",28681.2444787277,7.27079286900546,2.89e+08,1,0,"other",1.521e+13,6.724e+13
"3152",20032.7261773365,6.7039137219579,4e+06,1,1,"other",2.25625e+11,4.74721e+11
"3153",25896.305974114,8.13688012439014,9e+06,1,0,"other",7.65625e+11,2.25e+12
"3154",24131.2337482305,7.45123163898525,2.5e+07,1,0,"other",8.1e+11,1.96e+12
"3155",24131.2337482305,7.27079286900546,2.5e+07,1,1,"other",1e+12,3.61e+12
"3156",26806.2026241036,7.08628242288099,2.25e+08,1,1,"other",6.76e+12,2.401e+13
"3157",20032.7261773365,6.89742513781528,2.5e+07,1,1,"other",2.25625e+11,8.15409e+11
"3158",29646.5979860793,7.45123163898525,5.76e+08,1,0,"other",2.5e+13,9.801e+13
"3159",21618.8176101031,6.09177543102124,1e+06,1,1,"other",7.65625e+11,3.61e+12
"3160",25004.6851532663,8.30023899891754,1.6e+07,1,1,"other",5.25625e+11,1.44e+12
"3161",20032.7261773365,7.45123163898525,1e+06,1,1,"other",1.225e+11,3.23761e+11
"3162",24131.2337482305,8.13688012439014,2.5e+07,1,1,"other",4.225e+11,1.21e+12
"3163",21618.8176101031,6.7039137219579,4e+06,1,1,"other",4.225e+11,2.25e+12
"3164",29646.5979860793,7.62784626614106,3.24e+08,1,0,"other",1.764e+13,7.569e+13
"3165",20032.7261773365,6.89742513781528,4e+06,1,0,"other",1.80625e+11,4.91401e+11
"3166",18516.6748683181,6.50540326910651,1e+06,1,1,"other",2.025e+11,1.21e+12
"3167",32655.2205640584,7.80086037616557,1.96e+08,2,1,"other",4.9e+13,1.2544e+14
"3168",20816.9605262596,6.89742513781528,3.6e+07,1,1,"other",3.025e+11,1e+12
"3169",20032.7261773365,8.61842877960116,4e+06,1,0,"other",5.76e+10,1.764e+11
"3170",26806.2026241036,6.7039137219579,3.24e+08,1,1,"other",6.76e+12,3.025e+13
"3171",25004.6851532663,6.89742513781528,9e+06,1,0,"other",1.69e+12,9e+12
"3172",32655.2205640584,6.7039137219579,9e+08,1,0,"other",1.3225e+14,4.7961e+14
"3173",10838.7442715874,6.89742513781528,4e+06,1,1,"other",1.6e+09,4.9e+09
"3174",25004.6851532663,8.46070789930705,3.6e+07,1,0,"other",6.00625e+11,9.38961e+11
"3175",19266.0021327151,6.30150451067143,1e+06,1,1,"other",3.025e+11,1.21e+12
"3176",27734.48059515,7.27079286900546,8.1e+07,1,0,"other",1.089e+13,2.809e+13
"3177",11954.4062473755,6.09177543102124,1e+06,1,1,"other",3.6e+09,1.5625e+10
"3178",24131.2337482305,6.7039137219579,9e+06,1,0,"other",1.44e+12,0
"3179",20816.9605262596,7.62784626614106,9e+06,1,1,"other",2.25625e+11,3.95641e+11
"3180",25896.305974114,6.7039137219579,1e+06,1,1,"other",2.56e+12,1.6e+13
"3181",24131.2337482305,8.9261396899676,1.6e+07,1,1,"other",1.40625e+11,4.30336e+11
"3182",22438.4087936718,7.62784626614106,4e+06,1,0,"other",3.90625e+11,1.21e+12
"3183",19266.0021327151,6.30150451067143,4e+06,1,1,"other",1.6e+11,6.4e+11
"3184",25004.6851532663,7.9704767893106,4.9e+07,1,1,"other",7.65625e+11,2.56e+12
"3185",33695.9527419033,8.7735324353329,1e+06,2,1,"other",1.849e+13,8.281e+13
"3186",22438.4087936718,6.50540326910651,4e+06,1,1,"other",1.44e+12,6.76e+12
"3187",25004.6851532663,7.27079286900546,4.9e+07,1,1,"other",1.21e+12,4.41e+12
"3188",32655.2205640584,8.46070789930705,6.25e+08,1,0,"other",3.025e+13,1.1025e+14
"3189",19266.0021327151,6.30150451067143,4e+06,1,1,"other",2.5e+11,1.96e+12
"3190",22438.4087936718,6.89742513781528,4e+06,1,1,"other",4.225e+11,2.25e+12
"3191",25896.305974114,7.9704767893106,3.6e+07,1,1,"other",1.21e+12,2.25e+12
"3192",15026.9366242451,5.87571073418712,1e+06,1,1,"other",2.89e+10,2.43049e+11
"3193",31633.4844321214,8.30023899891754,8.41e+08,1,0,"other",3.025e+13,1.1025e+14
"3194",22438.4087936718,8.13688012439014,4e+06,1,1,"other",2.75625e+11,5.79121e+11
"3195",15026.9366242451,6.30150451067143,4e+06,1,1,"other",2.89e+10,1.49769e+11
"3196",25896.305974114,7.9704767893106,1.44e+08,1,1,"other",1.21e+12,5.29e+12
"3197",27734.48059515,7.80086037616557,1e+06,1,1,"other",7.84e+12,3.969e+13
"3198",24131.2337482305,7.62784626614106,9e+06,1,1,"other",8.1e+11,2.56e+12
"3199",28681.2444787277,7.08628242288099,2.25e+08,1,1,"other",1.681e+13,4.096e+13
"3200",22438.4087936718,7.08628242288099,1.6e+07,1,1,"other",5.25625e+11,1.69e+12
"3201",21618.8176101031,7.9704767893106,1.6e+07,1,0,"other",1.6e+11,3.844e+11
"3202",13748.7142897823,6.30150451067143,1e+06,1,1,"other",1e+10,4.9729e+10
"3203",20816.9605262596,7.27079286900546,4e+06,1,1,"other",2.5e+11,9.50625e+11
"3204",22438.4087936718,7.62784626614106,2.5e+07,1,0,"other",3.30625e+11,7.93881e+11
"3205",27734.48059515,7.62784626614106,3.6e+07,1,0,"other",6.76e+12,2.304e+13
"3206",16371.9214995691,6.30150451067143,1e+06,1,1,"other",4.41e+10,3.03601e+11
"3207",17069.7509423732,6.7039137219579,4e+06,1,1,"other",5.29e+10,0
"3208",36933.1175912247,7.9704767893106,8.41e+08,2,0,"other",2.1025e+14,9.9225e+14
"3209",25896.305974114,6.7039137219579,1e+06,1,1,"other",2.56e+12,1.296e+13
"3210",22438.4087936718,7.62784626614106,0,1,0,"other",0,0
"3211",26806.2026241036,7.80086037616557,1e+06,1,1,"other",3.61e+12,6.25e+12
"3212",19266.0021327151,6.50540326910651,1e+06,1,1,"other",2.75625e+11,1.44e+12
"3213",29646.5979860793,8.30023899891754,1e+06,1,0,"other",1.024e+13,4.761e+13
"3214",23275.8444024818,7.45123163898525,1.44e+08,1,1,"other",6.4e+11,2.89e+12
"3215",15026.9366242451,6.30150451067143,4e+06,1,1,"other",1.69e+10,5.1984e+10
"3216",22438.4087936718,8.61842877960116,1e+06,1,0,"other",1.225e+11,1.91844e+11
"3217",21618.8176101031,6.50540326910651,4e+06,1,1,"other",7.65625e+11,0
"3218",13748.7142897823,6.50540326910651,4e+06,1,1,"other",1.69e+10,0
"3219",32655.2205640584,7.80086037616557,6.25e+08,2,1,"other",8.1e+13,3.8416e+14
"3220",25896.305974114,7.45123163898525,2.5e+07,1,0,"other",1.69e+12,6.25e+12
"3221",25896.305974114,7.08628242288099,1.21e+08,1,1,"other",2.56e+12,1.369e+13
"3222",24131.2337482305,7.62784626614106,1e+06,1,1,"other",9.025e+11,1.96e+12
"3223",18516.6748683181,6.50540326910651,1e+06,1,1,"other",8.41e+10,0
"3224",28681.2444787277,7.08628242288099,3.6e+07,1,0,"other",2.304e+13,1.1664e+14
"3225",24131.2337482305,6.89742513781528,4.9e+07,1,1,"other",1.21e+12,3.24e+12
"3226",23275.8444024818,7.80086037616557,2.5e+07,1,1,"other",4.225e+11,1e+12
